<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",376286,6,9,"Pinsk","3","f",56.50,3,1.43.25,0.38.61,1.50," LONG NECK","John Wheeler","New Plymouth",2.30,1.40,700.00,"Diego Montes de Oca",55.50,1.00,54,0,0,"Approved Plates, Tongue Control Bit, Blinkers, Barrier Blanket",211629,"PINS (AUS) 1996",253310,"PRINCESSABEEL (NZ) 2006",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",350392,7,4,"Jane O'","5","m",56.50,1,1.43.01,0.38.49,," 1/2 LEN","Ilone Kelly","Levin",4.40,1.60,5800.00,"Jeetesh Mudhoo",52.50,4.00,53,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",313448,"NIAGARA (AUS) 2008",234001,"JANE DEANS (NZ) 2003",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",373041,8,1,"Well I Never","3","f",56.50,5,1.43.63,0.39.59,3.90," ","Stephen Marsh","Cambridge",11.90,0.00,200.00,"Kavish Chowdhoory",55.50,1.00,50,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",359485,"NO NAY NEVER (USA) 2011",261044,"DI FALCO (NZ) 2007",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",356055,9,3,"Pardon","4","m",56.50,11,1.45.52,0.41.36,15.70," ","Chris Bothwell","Stratford",40.60,0.00,200.00,"Temyia Taiaroa",54.50,2.00,48,0,0,"Approved Plates, Lugging Bit",264906,"HARADASUN (AUS) 2003",267478,"AMNESTY (NZ) 2008",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",335736,10,8,"Princess Jenni","6","m",56.50,7,1.43.95,0.39.55,5.90," ","Anna Clement","Hawera",25.30,0.00,200.00,"Ashvin Mudhoo",53.50,3.00,47,0,0,"Approved Plates, Lugging Bit, Blinkers, Pacifiers, Tongue Tie",226925,"ZED (NZ) 2002",189801,"JENNIBEGOOD (NZ) 1996",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",361155,11,10,"Spacek","4","m",56.50,9,1.44.11,0.39.83,6.90," ","Barry Coxhead","Hawera",12.60,0.00,200.00,"Ashvin Goindasamy",55.50,1.00,46,0,0,"Approved Plates, Lugging Bit, Blinkers",248656,"TAVISTOCK (NZ) 2005",216887,"CARRIE (NZ) 2000",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",373795,12,7,"Darlington County","3","f",56.50,6,1.43.79,0.39.87,4.90," ","Bill Thurlow","Waverley",34.50,0.00,200.00,"Masa Hashizume",54.50,2.00,45,0,0,"Approved Plates, Lugging Bit",252271,"SO YOU THINK (NZ) 2006",350317,"ARLINGTON ROCK (AUS) 2008",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211466,4,,Flat,1200,"MDN","	OCEAN EMPEROR @ WEOWNA PARK SUPPORTING LIFE EDUCATION TRUST MDN",10000.00,13:42:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",380543,1,9,"Swiss Kitty","3","g",58.50,1,1.14.39,0.37.56,," 7 LEN","Robbie Patterson","New Plymouth",1.80,1.20,5800.00,"Joe Kamaruddin",55.50,3.00,52,0,0,"Approved Plates, Lugging Bit",285139,"SWISS ACE (AUS) 2004",276031,"FLOOZIE CAT (NZ) 2009",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211466,4,,Flat,1200,"MDN","	OCEAN EMPEROR @ WEOWNA PARK SUPPORTING LIFE EDUCATION TRUST MDN",10000.00,13:42:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",368282,2,4,"Galaxy Power","3","g",58.50,4,1.15.97,0.38.42,8.90," 1 LEN","Mark Forbes","Cambridge",25.10,0.00,400.00,"Temyia Taiaroa",56.50,2.00,46,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie (1st time)",313325,"POWER (GB) 2009",300524,"GALAXY GARDENS (AUS) 2011",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211466,4,,Flat,1200,"MDN","	OCEAN EMPEROR @ WEOWNA PARK SUPPORTING LIFE EDUCATION TRUST MDN",10000.00,13:42:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",378207,3,5,"Acquittal","3","g",58.50,3,1.15.89,0.38.33,8.50," LONG NECK","Team Rogerson","Tuhikaramea",18.60,3.40,700.00,"Bailey Rogerson",54.50,4.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",244799,"DUELLED (AUS) 2002",245240,"FORGIVE (NZ) 2005",
