<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",227998,1,5,"Dansky","3","f",58.00,4,,,2.30," SHORT HEAD","Stephen & Trevor McKee","Ardmore",,,650.00,"Cory Parish",55.00,3.00,76,0,0,"",184718,"DANSKE (NZ) 1995",153840,"RED BARONESS (NZ) 1991",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",218953,3,12,"Luvya Babe","5","m",58.00,7,,,4.00," ","Richard Otto","Te Awamutu",,,200.00,"Vinnie Colgan",58.00,0.00,76,0,0,"",186446,"SOVIET STAR (USA) 1984",40947,"TAIMIAN (NZ) 1982",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",224876,4,13,"Bible Class","4","m",57.00,6,,,3.70," ","Mike Moroney & Andrew Scott","Matamata",,,200.00,"Michael Coleman",57.00,0.00,72,0,0,"",162289,"VOLKSRAAD (GB) 1988",207042,"WORSHIP (USA) 1996",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",238996,5,10,"Soizic","4","m",57.00,8,,,4.50," ","Alan Jones & Brett McDonald","Cambridge",,,200.00,"Harmony Moki",53.00,4.00,71,0,0,"",209726,"ISTIDAAD (USA) 1992",134188,"NELLIE MAY (NZ) 1988",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",225928,6,6,"Count Zohra","4","g",56.50,5,,,2.40," 1 1/4 LEN","Karyn McQuade","Matamata",,,350.00,"Ryan Simpson",53.50,3.00,70,0,0,"",199710,"FELIX THE CAT (USA) 1994",37216,"SHUZOHRA (NZ) 1984",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",229455,7,8,"Pinnat","3","f",56.50,3,,,1.90," LONG NECK","Graeme Sanders & Debbie Sweeney","Te Awamutu",,,1400.00,"Lisa Cropp",56.50,0.00,69,0,0,"",211629,"PINS (AUS) 1996",145943,"NAT THE BRAT (NZ) 1990",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",241613,8,14,"Steamin Demon","3","g",56.50,9,,,4.80," ","Roger & Darrel Lang","Cambridge",,,200.00,"Michael Rodd",56.50,0.00,69,0,0,"",209726,"ISTIDAAD (USA) 1992",182111,"IN ACCORD (NZ) 1995",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",233465,9,11,"The Myth","3","f",56.50,1,1.24.55,,," 1 3/4 LEN","Mark Todd CBE","Rangiora",,,9000.00,"Mark Hills",56.50,0.00,69,0,0,"",213148,"CAPE CROSS (IRE) 1994",187813,"TIC TIC KABOOM (CAN) 1991",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",220591,10,3,"Majestic Dancer","4","g",56.00,13,,,14.00," ","Bruce Wallace","Byerley Park",,,0.00,"Michael Walker",56.00,0.00,67,0,0,"",212688,"STRAVINSKY (USA) 1996",192493,"EMINENCIA (AUS) 1990",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",228696,11,2,"Our Bizzar","3","f",56.00,11,,,6.40," ","Toni Croon","Cambridge",,,0.00,"Noel Harris",56.00,0.00,67,0,0,"",218283,"MONOLITH (AUS) 1996",184572,"ORERE MIST (NZ) 1995",
